@Version:0.9.1
@SampleID:gsa

@@SEQUENCEID	BINID	TAXID
RM2|P|C45680	1036557	1122184
RM2|P|C2859	1036557	1122184
RM2|P|C26323	1036557	1122184
RM2|P|C18015	1036557	1122184
RM2|P|C26795	1036557	1122184
RM2|P|C31176	1036557	1122184
RM2|P|C20963	1036557	1122184
RM2|P|C60950	1036557	1122184
RM2|P|C38910	1036557	1122184
RM2|P|C3894	1036557	1122184
RM2|P|C35933	1036557	1122184
RM2|P|C41750	1036557	1122184
RM2|P|C6555	1036557	1122184
RM2|P|C34223	1036557	1122184
RM2|P|C15177	1036557	1122184
RM2|P|C53598	1036557	1122184
RM2|P|C46459	1036557	1122184
RM2|P|C23369	1036557	1122184
RM2|P|C60509	1036557	1122184
RM2|P|C23049	1036557	1122184
RM2|P|C50719	1036557	1122184
RM2|P|C63402	1036557	1122184
RM2|P|C11356	1036557	1122184
RM2|P|C28342	1036557	1122184
RM2|P|C55024	1036557	1122184
RM2|P|C14869	1036557	1122184
RM2|P|C25282	1036557	1122184
RM2|P|C19419	1036557	1122184
RM2|P|C11889	1036557	1122184
RM2|P|C62184	1036557	1122184
RM2|P|C10706	1036557	1122184
RM2|P|C63224	1036557	1122184
RM2|P|C37678	1036557	1122184
RM2|P|C8628	1036557	1122184
RM2|P|C40449	1036557	1122184
RM2|P|C26509	1036557	1122184
RM2|P|C13599	1036557	1122184
RM2|P|C30562	1036557	1122184
RM2|P|C38740	1036557	1122184
RM2|P|C23001	1036557	1122184
RM2|P|C50939	1036557	1122184
RM2|P|C53120	1036557	1122184
RM2|P|C58806	1036557	1122184
RM2|P|C26203	1036557	1122184
RM2|P|C8208	1036557	1122184
RM2|P|C15188	1036557	1122184
RM2|P|C28298	1036557	1122184
RM2|P|C12034	1036557	1122184
RM2|P|C1722	1036557	1122184
RM2|P|C58575	1036557	1122184
RM2|P|C24184	1036557	1122184
RM2|P|C48792	1036557	1122184
RM2|P|C10875	1036557	1122184
RM2|P|C46271	1036557	1122184
RM2|P|C11985	1036557	1122184
RM2|P|C18097	1036557	1122184
RM2|P|C19527	1036557	1122184
RM2|P|C38671	1036557	1122184
RM2|P|C8372	1036557	1122184
RM2|P|C51883	1036557	1122184
RM2|P|C29970	1036557	1122184
RM2|P|C30807	1036557	1122184
RM2|P|C32059	1036557	1122184
RM2|P|C50716	1036557	1122184
RM2|P|C8657	1036557	1122184
RM2|P|C15579	1036557	1122184
RM2|P|C14621	1036557	1122184
RM2|P|C23605	1036557	1122184
RM2|P|C59227	1036557	1122184
RM2|P|C24595	1036557	1122184
RM2|P|C59567	1036557	1122184
RM2|P|C38729	1036557	1122184
RM2|P|C31912	1036557	1122184
RM2|P|C1980	1036557	1122184
RM2|P|C10588	1036557	1122184
RM2|P|C59082	1036557	1122184
RM2|P|C12083	1036557	1122184
RM2|P|C45261	1036557	1122184
RM2|P|C60652	1036557	1122184
RM2|P|C36574	1036557	1122184
RM2|P|C925	1036557	1122184
RM2|P|C23213	1036557	1122184
RM2|P|C26597	1036557	1122184
RM2|P|C13819	1036557	1122184
RM2|P|C16063	1036557	1122184
RM2|P|C14145	1036557	1122184
RM2|P|C17026	1036557	1122184
RM2|P|C44711	1036557	1122184
RM2|P|C17276	1036557	1122184
RM2|P|C51761	1036557	1122184
RM2|P|C16423	1036557	1122184
RM2|P|C53607	1036557	1122184
RM2|P|C15657	1036557	1122184
RM2|P|C52317	1036557	1122184
RM2|P|C33376	1036557	1122184
RM2|P|C42828	1036557	1122184
RM2|P|C39134	1036557	1122184
RM2|P|C26193	1036557	1122184
RM2|P|C21253	1036557	1122184
RM2|P|C31995	1036557	1122184
RM2|P|C23785	1036557	1122184
RM2|P|C37161	1036557	1122184
RM2|P|C47091	1036557	1122184
RM2|P|C2429	1036557	1122184
RM2|P|C22839	1036557	1122184
RM2|P|C50455	1036557	1122184
RM2|P|C5780	1036557	1122184
RM2|P|C57124	1036557	1122184
RM2|P|C56179	1036557	1122184
RM2|P|C7716	1036557	1122184
RM2|P|C21379	1036557	1122184
RM2|P|C32629	1036557	1122184
RM2|P|C14597	1036557	1122184
RM2|P|C35400	1036557	1122184
RM2|P|C7824	1036557	1122184
RM2|P|C4628	1036557	1122184
RM2|P|C55167	1036557	1122184
RM2|P|C6131	1036557	1122184
RM2|P|C37369	1036557	1122184
RM2|P|C44056	1036557	1122184
RM2|P|C27011	1036557	1122184
RM2|P|C292	1036557	1122184
RM2|P|C51571	1036557	1122184
RM2|P|C23916	1036557	1122184
RM2|P|C53494	1036557	1122184
RM2|P|C37226	1036557	1122184
RM2|P|C42797	1036557	1122184
RM2|P|C10529	1036557	1122184
RM2|P|C21434	1036557	1122184
RM2|P|C59715	1036557	1122184
RM2|P|C57766	1036557	1122184
RM2|P|C58275	1036557	1122184
RM2|P|C4495	1036557	1122184
RM2|P|C56129	1036557	1122184
RM2|P|C12590	1036557	1122184
RM2|P|C48609	1036557	1122184
RM2|P|C58369	1036557	1122184
RM2|P|C45899	1036557	1122184
RM2|P|C34607	1036557	1122184
RM2|P|C14487	1036557	1122184
RM2|P|C3353	1036557	1122184
RM2|P|C24288	1036557	1122184
RM2|P|C6423	1036557	1122184
RM2|P|C4710	1036557	1122184
RM2|P|C34151	1036557	1122184
RM2|P|C1147	1036557	1122184
RM2|P|C40766	1036557	1122184
RM2|P|C6169	1036557	1122184
RM2|P|C18142	1036557	1122184
RM2|P|C33248	1036557	1122184
RM2|P|C7045	1036557	1122184
RM2|P|C20782	1036557	1122184
RM2|P|C47274	1036557	1122184
RM2|P|C13174	1036557	1122184
RM2|P|C35471	1036557	1122184
RM2|P|C47685	1036557	1122184
RM2|P|C38226	1036557	1122184
RM2|P|C50572	1036557	1122184
RM2|P|C19884	1036557	1122184
RM2|P|C3774	1036557	1122184
RM2|P|C58403	1036557	1122184
RM2|P|C62461	1036557	1122184
RM2|P|C14830	1036557	1122184
RM2|P|C39445	1036557	1122184
RM2|P|C17759	1036557	1122184
RM2|P|C38761	1036557	1122184
RM2|P|C30200	1036557	1122184
RM2|P|C45484	1036557	1122184
RM2|P|C51423	1036557	1122184
RM2|P|C36303	1036557	1122184
RM2|P|C38626	1036557	1122184
RM2|P|C46643	1036557	1122184
RM2|P|C53794	1036557	1122184
RM2|P|C26673	1036557	1122184
RM2|P|C28902	1036557	1122184
RM2|P|C55107	1036557	1122184
RM2|P|C24643	1036557	1122184
RM2|P|C60308	1036557	1122184
RM2|P|C51151	1036557	1122184
RM2|P|C7757	1036557	1122184
RM2|P|C6649	1036557	1122184
RM2|P|C18241	1036557	1122184
RM2|P|C3016	1036557	1122184
RM2|P|C11851	1036557	1122184
RM2|P|C42638	1036557	1122184
RM2|P|C60676	1036557	1122184
RM2|P|C44024	1036557	1122184
RM2|P|C8538	1036557	1122184
RM2|P|C25274	1036557	1122184
RM2|P|C5662	1036557	1122184
RM2|P|C7325	1036557	1122184
RM2|P|C59325	1036557	1122184
RM2|P|C1310	1036557	1122184
RM2|P|C43257	1036557	1122184
RM2|P|C18270	1036557	1122184
RM2|P|C46153	1036557	1122184
RM2|P|C35295	1036557	1122184
RM2|P|C48293	1036557	1122184
RM2|P|C38293	1036557	1122184
RM2|P|C9493	1036557	1122184
RM2|P|C24139	1036557	1122184
RM2|P|C9564	1036557	1122184
RM2|P|C61328	1036557	1122184
RM2|P|C10821	1036557	1122184
RM2|P|C48082	1036557	1122184
RM2|P|C46236	1036557	1122184
RM2|P|C10131	1036557	1122184
RM2|P|C37879	1036557	1122184
RM2|P|C21607	1036557	1122184
RM2|P|C59417	1036557	1122184
RM2|P|C36802	1036557	1122184
RM2|P|C21672	1036557	1122184
RM2|P|C18906	1036557	1122184
RM2|P|C37234	1036557	1122184
RM2|P|C10493	1036557	1122184
RM2|P|C8754	1036557	1122184
RM2|P|C17126	1036557	1122184
RM2|P|C53998	1036557	1122184
RM2|P|C17287	1036557	1122184
RM2|P|C36637	1036557	1122184
RM2|P|C32975	1036557	1122184
RM2|P|C35252	1036557	1122184
RM2|P|C17618	1036557	1122184
RM2|P|C15193	1036557	1122184
RM2|P|C41865	1036557	1122184
RM2|P|C3645	1036557	1122184
RM2|P|C35827	1036557	1122184
RM2|P|C7047	1036557	1122184
RM2|P|C46717	1036557	1122184
RM2|P|C35346	1036557	1122184
RM2|P|C61418	1036557	1122184
RM2|P|C35931	1036557	1122184
RM2|P|C11255	1036557	1122184
RM2|P|C35222	1036557	1122184
RM2|P|C19886	1036557	1122184
RM2|P|C17090	1036557	1122184
RM2|P|C1922	1036557	1122184
RM2|P|C11078	1036557	1122184
RM2|P|C20462	1036557	1122184
RM2|P|C23199	1036557	1122184
RM2|P|C42498	1036557	1122184
RM2|P|C37418	1036557	1122184
RM2|P|C32180	1036557	1122184
RM2|P|C21757	1036557	1122184
RM2|P|C57753	1036557	1122184
RM2|P|C43310	1036557	1122184
RM2|P|C51466	1036557	1122184
RM2|P|C16179	1036557	1122184
RM2|P|C37208	1036557	1122184
RM2|P|C50195	1036557	1122184
RM2|P|C56285	1036557	1122184
RM2|P|C51783	1036557	1122184
RM2|P|C42614	1036557	1122184
RM2|P|C41477	1036557	1122184
RM2|P|C9005	1036557	1122184
RM2|P|C2871	1036557	1122184
RM2|P|C13820	1036557	1122184
RM2|P|C47977	1036557	1122184
RM2|P|C50410	1036557	1122184
RM2|P|C55552	1036557	1122184
RM2|P|C42506	1036557	1122184
RM2|P|C28505	1036557	1122184
RM2|P|C44640	1036557	1122184
RM2|P|C25331	1036557	1122184
RM2|P|C37530	1036557	1122184
RM2|P|C35522	1036557	1122184
RM2|P|C1088	1036557	1122184
RM2|P|C37132	1036557	1122184
RM2|P|C18909	1036557	1122184
RM2|P|C14685	1036557	1122184
RM2|P|C9724	1036557	1122184
RM2|P|C7743	1036557	1122184
RM2|P|C56669	1036557	1122184
RM2|P|C16491	1036557	1122184
RM2|P|C25242	1036557	1122184
RM2|P|C32050	1036557	1122184
RM2|P|C51565	1036557	1122184
RM2|P|C32536	1036557	1122184
RM2|P|C54192	1036557	1122184
RM2|P|C62699	1036557	1122184
RM2|P|C57941	1036557	1122184
RM2|P|C23462	1036557	1122184
RM2|P|C9778	1036557	1122184
RM2|P|C53813	1036557	1122184
RM2|P|C13528	1036557	1122184
RM2|P|C749	1036557	1122184
RM2|P|C49134	1036557	1122184
RM2|P|C60506	1036557	1122184
RM2|P|C34407	1036557	1122184
RM2|P|C50525	1036557	1122184
RM2|P|C42875	1036557	1122184
RM2|P|C28241	1036557	1122184
RM2|P|C11441	1036557	1122184
RM2|P|C8627	1036557	1122184
RM2|P|C57109	1036557	1122184
RM2|P|C1504	1036557	1122184
RM2|P|C48112	1036557	1122184
RM2|P|C22368	1036557	1122184
RM2|P|C8397	1036557	1122184
RM2|P|C3938	1036557	1122184
RM2|P|C994	1036557	1122184
RM2|P|C6080	1036557	1122184
RM2|P|C49860	1036557	1122184
RM2|P|C48161	1036557	1122184
RM2|P|C54199	1036557	1122184
RM2|P|C13806	1036557	1122184
RM2|P|C17615	1036557	1122184
RM2|P|C27788	1036557	1122184
RM2|P|C42987	1036557	1122184
RM2|P|C4257	1036557	1122184
RM2|P|C19951	1036557	1122184
RM2|P|C4525	1036557	1122184
RM2|P|C8705	1036557	1122184
RM2|P|C10026	1036557	1122184
RM2|P|C32698	1036557	1122184
RM2|P|C55681	1036557	1122184
RM2|P|C44603	1036557	1122184
RM2|P|C40348	1036557	1122184
RM2|P|C36421	1036557	1122184
RM2|P|C725	1036557	1122184
RM2|P|C19588	1036557	1122184
RM2|P|C14421	1036557	1122184
RM2|P|C26188	1036557	1122184
RM2|P|C8331	1036557	1122184
RM2|P|C18581	1036557	1122184
RM2|P|C37172	1036557	1122184
RM2|P|C31787	1036557	1122184
RM2|P|C2194	1036557	1122184
RM2|P|C9045	1036557	1122184
RM2|P|C51032	1036557	1122184
RM2|P|C27619	1036557	1122184
RM2|P|C52473	1036557	1122184
RM2|P|C11514	1036557	1122184
RM2|P|C18632	1036557	1122184
RM2|P|C22330	1036557	1122184
RM2|P|C52195	1036557	1122184
RM2|P|C53370	1036557	1122184
RM2|P|C56976	1036557	1122184
RM2|P|C3107	1036557	1122184
RM2|P|C19677	1036557	1122184
RM2|P|C38947	1036557	1122184
RM2|P|C57893	1036557	1122184
RM2|P|C48262	1036557	1122184
RM2|P|C17077	1036557	1122184
RM2|P|C59851	1036557	1122184
RM2|P|C59513	1036557	1122184
RM2|P|C44267	1036557	1122184
RM2|P|C15649	1036557	1122184
RM2|P|C59037	1036557	1122184
RM2|P|C56214	1036557	1122184
RM2|P|C28875	1036557	1122184
RM2|P|C52595	1036557	1122184
RM2|P|C12823	1052992	382
RM2|P|C50603	1052992	382
RM2|P|C55657	1052992	382
RM2|P|C49071	1052992	382
RM2|P|C46968	1052992	382
RM2|P|C54377	1052992	382
RM2|P|C52944	1052992	382
RM2|P|C58156	1052992	382
RM2|P|C12763	1052992	382
RM2|P|C40070	1052992	382
RM2|P|C9379	1052992	382
RM2|P|C48493	1052992	382
RM2|P|C15708	1052992	382
RM2|P|C17108	1052992	382
RM2|P|C60006	1052992	382
RM2|P|C62175	1052992	382
RM2|P|C4194	1052992	382
RM2|P|C52445	1052992	382
RM2|P|C20631	1052992	382
RM2|P|C62645	1052992	382
RM2|P|C51090	1052992	382
RM2|P|C471	1052992	382
RM2|P|C56113	1052992	382
RM2|P|C7385	1052992	382
RM2|P|C52864	1052992	382
RM2|P|C42788	1052992	382
RM2|P|C37547	1052992	382
RM2|P|C24699	1052992	382
RM2|P|C34646	1052992	382
RM2|P|C9576	1052992	382
RM2|P|C59386	1052992	382
RM2|P|C24119	1052992	382
RM2|P|C5508	1052992	382
RM2|P|C48178	1052992	382
RM2|P|C12066	1052992	382
RM2|P|C53065	1052992	382
RM2|P|C21325	1052992	382
RM2|P|C31731	1052992	382
RM2|P|C5893	1052992	382
RM2|P|C56660	1052992	382
RM2|P|C53066	1052992	382
RM2|P|C25152	1052992	382
RM2|P|C2236	1052992	382
RM2|P|C15946	1052992	382
RM2|P|C32377	1052992	382
RM2|P|C17008	1052992	382
RM2|P|C5301	1052992	382
RM2|P|C62978	1052992	382
RM2|P|C60436	1052992	382
RM2|P|C17416	1052992	382
RM2|P|C37128	1052992	382
RM2|P|C23387	1052992	382
RM2|P|C7576	1052992	382
RM2|P|C23574	1052992	382
RM2|P|C18338	1052992	382
RM2|P|C30160	1052992	382
RM2|P|C25180	1052992	382
RM2|P|C61559	1052992	382
RM2|P|C37814	1052992	382
RM2|P|C21331	1052992	382
RM2|P|C46082	1052992	382
RM2|P|C62893	1052992	382
RM2|P|C40031	1052992	382
RM2|P|C53593	1052992	382
RM2|P|C55780	1052992	382
RM2|P|C20179	1052992	382
RM2|P|C48210	1052992	382
RM2|P|C11660	1052992	382
RM2|P|C2585	1052992	382
RM2|P|C51523	1052992	382
RM2|P|C28333	1052992	382
RM2|P|C43969	1052992	382
RM2|P|C27369	1052992	382
RM2|P|C17738	1052992	382
RM2|P|C6450	1052992	382
RM2|P|C291	1052992	382
RM2|P|C12221	1052992	382
RM2|P|C47582	1052992	382
RM2|P|C373	1052992	382
RM2|P|C24604	1052992	382
RM2|P|C5715	1052992	382
RM2|P|C16007	1052992	382
RM2|P|C35579	1052992	382
RM2|P|C3297	1052992	382
RM2|P|C52039	1052992	382
RM2|P|C10334	1052992	382
RM2|P|C2604	1052992	382
RM2|P|C16818	1052992	382
RM2|P|C31556	1052992	382
RM2|P|C8602	1052992	382
RM2|P|C27409	1052992	382
RM2|P|C8976	1052992	382
RM2|P|C17058	1052992	382
RM2|P|C4846	1052992	382
RM2|P|C54177	1052992	382
RM2|P|C19844	1052992	382
RM2|P|C33751	1052992	382
RM2|P|C29504	1052992	382
RM2|P|C51865	1052992	382
RM2|P|C41808	1052992	382
RM2|P|C35668	1052992	382
RM2|P|C59720	1052992	382
RM2|P|C14545	1052992	382
RM2|P|C6204	1052992	382
RM2|P|C21231	1052992	382
RM2|P|C5947	1052992	382
RM2|P|C11225	1052992	382
RM2|P|C23383	1052992	382
RM2|P|C60279	1052992	382
RM2|P|C37640	1052992	382
RM2|P|C52835	1052992	382
RM2|P|C3051	1052992	382
RM2|P|C18132	1052992	382
RM2|P|C30255	1052992	382
RM2|P|C39617	1052992	382
RM2|P|C22918	1052992	382
RM2|P|C32365	1052992	382
RM2|P|C2285	1052992	382
RM2|P|C51800	1052992	382
RM2|P|C14087	1052992	382
RM2|P|C60138	1052992	382
RM2|P|C62234	1052992	382
RM2|P|C17199	1052992	382
RM2|P|C41485	1052992	382
RM2|P|C53861	1052992	382
RM2|P|C11413	1052992	382
RM2|P|C29071	1052992	382
RM2|P|C7450	1052992	382
RM2|P|C44960	1052992	382
RM2|P|C18876	1052992	382
RM2|P|C38126	1052992	382
RM2|P|C61484	1052992	382
RM2|P|C9788	1052992	382
RM2|P|C29706	1052992	382
RM2|P|C17083	1052992	382
RM2|P|C52056	1052992	382
RM2|P|C49969	1052992	382
RM2|P|C42395	1052992	382
RM2|P|C57889	1052992	382
RM2|P|C9987	1052992	382
RM2|P|C38065	1052992	382
RM2|P|C60034	1052992	382
RM2|P|C2564	1052992	382
RM2|P|C13540	1052992	382
RM2|P|C35589	1052992	382
RM2|P|C7843	1052992	382
RM2|P|C52525	1052992	382
RM2|P|C25688	1052992	382
RM2|P|C48090	1052992	382
RM2|P|C5999	1052992	382
RM2|P|C60267	1052992	382
RM2|P|C12399	1052992	382
RM2|P|C2628	1052992	382
RM2|P|C40386	1052992	382
RM2|P|C31319	1052992	382
RM2|P|C26695	1052992	382
RM2|P|C16871	1052992	382
RM2|P|C17497	1052992	382
RM2|P|C35876	1052992	382
RM2|P|C39846	1052992	382
RM2|P|C33188	1052992	382
RM2|P|C93	1052992	382
RM2|P|C6313	1052992	382
RM2|P|C57555	1052992	382
RM2|P|C41781	1052992	382
RM2|P|C33831	1052992	382
RM2|P|C31577	1052992	382
RM2|P|C32856	1052992	382
RM2|P|C60645	1052992	382
RM2|P|C20711	1052992	382
RM2|P|C23919	1052992	382
RM2|P|C25938	1052992	382
RM2|P|C7100	1052992	382
RM2|P|C5730	1052992	382
RM2|P|C27315	1052992	382
RM2|P|C25974	1052992	382
RM2|P|C41197	1052992	382
RM2|P|C10045	1052992	382
RM2|P|C46904	1052992	382
RM2|P|C2427	1052992	382
RM2|P|C48675	1052992	382
RM2|P|C40609	1052992	382
RM2|P|C52	1052992	382
RM2|P|C21416	1052992	382
RM2|P|C8281	1052992	382
RM2|P|C32035	1052992	382
RM2|P|C57183	1030896	1123266
RM2|P|C33025	1030896	1123266
RM2|P|C48426	1030896	1123266
RM2|P|C62931	1030896	1123266
RM2|P|C10388	1030896	1123266
RM2|P|C7828	1030896	1123266
RM2|P|C26329	1030896	1123266
RM2|P|C27099	1030896	1123266
RM2|P|C21191	1030896	1123266
RM2|P|C58670	1030896	1123266
RM2|P|C17508	1030896	1123266
RM2|P|C1391	1030896	1123266
RM2|P|C6224	1030896	1123266
RM2|P|C34216	1030896	1123266
RM2|P|C29458	1030896	1123266
RM2|P|C40202	1030896	1123266
RM2|P|C17586	1030896	1123266
RM2|P|C26644	1030896	1123266
RM2|P|C34713	1030896	1123266
RM2|P|C54156	1030896	1123266
RM2|P|C46032	1285_CG	257003
RM2|P|C58352	1285_CG	257003
RM2|P|C41945	1285_CG	257003
RM2|P|C6329	1285_CG	257003
RM2|P|C39026	1285_CG	257003
RM2|P|C24424	1285_CG	257003
RM2|P|C13406	1285_CG	257003
RM2|P|C13011	1285_CG	257003
RM2|P|C19590	1285_CG	257003
RM2|P|C54650	1285_CG	257003
RM2|P|C50484	1285_CG	257003
RM2|P|C30483	1285_CG	257003
RM2|P|C37734	1285_CG	257003
RM2|P|C26823	1285_CG	257003
RM2|P|C44637	Sample9_165	32644
RM2|P|C39398	1285_BF	1707
RM2|P|C52336	1285_BF	1707
RM2|P|C8373	1285_BF	1707
RM2|P|C47379	1285_BF	1707
RM2|P|C21752	1285_BF	1707
RM2|P|C4277	1285_BF	1707
RM2|P|C38392	1285_BF	1707
RM2|P|C7722	1285_BF	1707
RM2|P|C17539	1285_BF	1707
RM2|P|C27439	1285_BD	59732
RM2|P|C15228	1285_BD	59732
RM2|P|C48432	1285_BD	59732
RM2|P|C51201	1285_BD	59732
RM2|P|C14923	1285_BD	59732
RM2|P|C9265	1285_BD	59732
RM2|P|C35170	1285_BD	59732
RM2|P|C15146	1285_BD	59732
RM2|P|C39760	1285_BD	59732
RM2|P|C38189	1285_BD	59732
RM2|P|C43150	1285_BD	59732
RM2|P|C42274	1285_BD	59732
RM2|P|C13218	1285_BD	59732
RM2|P|C60801	1285_BD	59732
RM2|P|C24473	1285_BD	59732
RM2|P|C901	1285_BD	59732
RM2|P|C43544	1285_BD	59732
RM2|P|C37892	1285_BD	59732
RM2|P|C45333	1285_BD	59732
RM2|P|C20090	1285_BD	59732
RM2|P|C46521	1285_BD	59732
RM2|P|C2196	1285_BD	59732
RM2|P|C12607	1285_BD	59732
RM2|P|C6067	1285_BD	59732
RM2|P|C18574	1285_BD	59732
RM2|P|C51550	1285_BD	59732
RM2|P|C36993	1285_BD	59732
RM2|P|C2454	1285_BD	59732
RM2|P|C56353	1285_BD	59732
RM2|P|C38763	1285_BD	59732
RM2|P|C5699	1285_BD	59732
RM2|P|C32118	1285_BD	59732
RM2|P|C51272	1285_BD	59732
RM2|P|C18287	1285_BD	59732
RM2|P|C15340	1285_BD	59732
RM2|P|C38197	1285_BD	59732
RM2|P|C4426	1285_BD	59732
RM2|P|C32046	1285_BD	59732
RM2|P|C44192	1285_BD	59732
RM2|P|C13932	1285_BD	59732
RM2|P|C34879	1285_BD	59732
RM2|P|C26928	1285_BD	59732
RM2|P|C42213	1285_BD	59732
RM2|P|C12217	1285_BD	59732
RM2|P|C8871	1285_BD	59732
RM2|P|C8339	1285_BD	59732
RM2|P|C39535	1285_BD	59732
RM2|P|C12647	1285_BD	59732
RM2|P|C40262	1285_BD	59732
RM2|P|C33480	1285_BD	59732
RM2|P|C61474	1285_BD	59732
RM2|P|C43025	1285_BD	59732
RM2|P|C32250	1285_BD	59732
RM2|P|C50741	1285_BD	59732
RM2|P|C30105	1285_BD	59732
RM2|P|C9010	1285_BD	59732
RM2|P|C7568	1285_BD	59732
RM2|P|C47474	1285_BD	59732
RM2|P|C36272	1285_BD	59732
RM2|P|C18945	1285_BD	59732
RM2|P|C49979	1285_BD	59732
RM2|P|C29778	1285_BD	59732
RM2|P|C61364	1285_BD	59732
RM2|P|C55753	1285_BD	59732
RM2|P|C21237	1285_BD	59732
RM2|P|C410	1285_BD	59732
RM2|P|C8645	1285_BD	59732
RM2|P|C27102	1285_BD	59732
RM2|P|C58681	1285_BD	59732
RM2|P|C58184	1285_BD	59732
RM2|P|C24192	1285_BD	59732
RM2|P|C20707	1285_BD	59732
RM2|P|C11555	1285_BD	59732
RM2|P|C53979	1285_BD	59732
RM2|P|C59268	1285_BD	59732
RM2|P|C915	1285_BD	59732
RM2|P|C50120	1285_BD	59732
RM2|P|C37696	1285_BD	59732
RM2|P|C56510	1285_BD	59732
RM2|P|C20727	1285_BD	59732
RM2|P|C7556	1285_BD	59732
RM2|P|C30176	1285_BD	59732
RM2|P|C24571	1285_BD	59732
RM2|P|C3157	1285_BD	59732
RM2|P|C32326	1285_BD	59732
RM2|P|C31314	1285_BD	59732
RM2|P|C750	1285_BD	59732
RM2|P|C47130	1285_BD	59732
RM2|P|C48025	1285_BD	59732
RM2|P|C447	1285_BD	59732
RM2|P|C59990	1285_BD	59732
RM2|P|C29110	1285_BD	59732
RM2|P|C18123	1285_BD	59732
RM2|P|C13495	1285_BD	59732
RM2|P|C60820	1285_BD	59732
RM2|P|C2382	1285_BD	59732
RM2|P|C63317	1285_BD	59732
RM2|P|C4852	1285_BD	59732
RM2|P|C45901	1285_BD	59732
RM2|P|C48653	1285_BD	59732
RM2|P|C55171	1285_BD	59732
RM2|P|C8187	1285_BD	59732
RM2|P|C35911	1285_BD	59732
RM2|P|C55159	1285_BD	59732
RM2|P|C19577	1285_BD	59732
RM2|P|C11411	1285_BD	59732
RM2|P|C54130	1285_BD	59732
RM2|P|C12311	1285_BD	59732
RM2|P|C3577	1285_BD	59732
RM2|P|C14444	1285_BD	59732
RM2|P|C13940	1285_BD	59732
RM2|P|C42518	1285_BD	59732
RM2|P|C23404	1285_BD	59732
RM2|P|C43331	1285_BD	59732
RM2|P|C26328	1285_BD	59732
RM2|P|C57078	1285_BD	59732
RM2|P|C3372	1285_BD	59732
RM2|P|C26768	1285_BD	59732
RM2|P|C10294	1285_BD	59732
RM2|P|C45185	1285_BD	59732
RM2|P|C20817	1285_BD	59732
RM2|P|C45961	1285_BD	59732
RM2|P|C15832	1285_BD	59732
RM2|P|C13275	1285_BD	59732
RM2|P|C24839	1285_BD	59732
RM2|P|C56869	1285_BD	59732
RM2|P|C42049	1285_BD	59732
RM2|P|C15403	1285_BD	59732
RM2|P|C1827	1285_BD	59732
RM2|P|C40397	1285_BD	59732
RM2|P|C61984	1285_BD	59732
RM2|P|C20164	1285_BD	59732
RM2|P|C63360	1285_BD	59732
RM2|P|C50799	1285_BD	59732
RM2|P|C62668	1285_BD	59732
RM2|P|C46672	1285_BD	59732
RM2|P|C15891	1285_BD	59732
RM2|P|C2118	1285_BD	59732
RM2|P|C12585	1285_BD	59732
RM2|P|C56227	1285_BD	59732
RM2|P|C11175	1285_BD	59732
RM2|P|C45302	1285_BD	59732
RM2|P|C44342	1285_BD	59732
RM2|P|C18293	1285_BD	59732
RM2|P|C31447	1285_BD	59732
RM2|P|C48637	1285_BD	59732
RM2|P|C47413	1285_BD	59732
RM2|P|C10768	1285_BD	59732
RM2|P|C57924	1285_BD	59732
RM2|P|C39999	1285_BD	59732
RM2|P|C19613	1285_BD	59732
RM2|P|C27928	1285_BD	59732
RM2|P|C19113	1285_BD	59732
RM2|P|C58809	1285_BD	59732
RM2|P|C33981	1285_BD	59732
RM2|P|C49468	1285_BD	59732
RM2|P|C22408	1285_BD	59732
RM2|P|C24168	1285_BD	59732
RM2|P|C8730	1285_BD	59732
RM2|P|C9911	1285_BD	59732
RM2|P|C51991	1285_BD	59732
RM2|P|C55351	1285_BD	59732
RM2|P|C36577	1285_BD	59732
RM2|P|C20338	1285_BD	59732
RM2|P|C46547	1285_BD	59732
RM2|P|C26005	1285_BD	59732
RM2|P|C57370	1285_BD	59732
RM2|P|C297	1285_BD	59732
RM2|P|C15062	1285_BD	59732
RM2|P|C11634	1285_BD	59732
RM2|P|C53392	1285_BD	59732
RM2|P|C3177	1285_BD	59732
RM2|P|C5073	1285_BD	59732
RM2|P|C21941	1285_BD	59732
RM2|P|C35765	1285_BD	59732
RM2|P|C42153	1285_BD	59732
RM2|P|C32540	1285_BD	59732
RM2|P|C15410	1285_BD	59732
RM2|P|C44825	1285_BD	59732
RM2|P|C10721	1285_BD	59732
RM2|P|C62753	1285_BD	59732
RM2|P|C16461	1285_BD	59732
RM2|P|C13079	1285_BD	59732
RM2|P|C28786	1285_BD	59732
RM2|P|C40193	1285_BD	59732
RM2|P|C20936	1285_BD	59732
RM2|P|C35985	1285_BD	59732
RM2|P|C23804	1285_BD	59732
RM2|P|C7343	1285_BD	59732
RM2|P|C1312	1285_BD	59732
RM2|P|C60313	1285_BD	59732
RM2|P|C37655	1285_BD	59732
RM2|P|C3071	1285_BD	59732
RM2|P|C40075	1285_BD	59732
RM2|P|C39520	1285_BD	59732
RM2|P|C51478	1285_BD	59732
RM2|P|C60924	1285_BD	59732
RM2|P|C57436	1285_BD	59732
RM2|P|C15294	1285_BD	59732
RM2|P|C56434	1285_BD	59732
RM2|P|C62981	1285_BD	59732
RM2|P|C17803	1285_BD	59732
